position_id,wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,wk_square,wr_square,bk_square,fen,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner
5175,1,1,2,2,4,1,a1,b2,d1,8/8/8/8/8/8/1R6/K2k4 w - - 0 1,eight,8,win_6_9,0,3,3,3,3,1,3.0,2.23606797749979,0,0,1,0
5176,1,1,2,2,6,1,a1,b2,f1,8/8/8/8/8/8/1R6/K4k2 w - - 0 1,eight,8,win_6_9,0,2,3,5,5,1,5.0,4.123105625617661,0,0,1,0
5177,1,1,2,2,8,1,a1,b2,h1,8/8/8/8/8/8/1R6/K6k w - - 0 1,eight,8,win_6_9,0,0,3,7,7,1,7.0,6.082762530298219,0,0,1,1
5178,1,1,4,2,6,1,a1,d2,f1,8/8/8/8/8/8/3R4/K4k2 w - - 0 1,eight,8,win_6_9,0,2,3,5,3,3,5.0,2.23606797749979,0,0,1,0
5179,1,1,5,2,7,1,a1,e2,g1,8/8/8/8/8/8/4R3/K5k1 w - - 0 1,eight,8,win_6_9,0,1,3,6,3,4,6.0,2.23606797749979,0,0,1,0
5180,1,1,5,2,8,1,a1,e2,h1,8/8/8/8/8/8/4R3/K6k w - - 0 1,eight,8,win_6_9,0,0,3,7,4,4,7.0,3.1622776601683795,0,0,1,1
5181,1,1,6,2,3,1,a1,f2,c1,8/8/8/8/8/8/5R2/K1k5 w - - 0 1,eight,8,win_6_9,0,2,3,2,4,5,2.0,3.1622776601683795,0,1,1,0
5182,1,1,6,2,4,1,a1,f2,d1,8/8/8/8/8/8/5R2/K2k4 w - - 0 1,eight,8,win_6_9,0,3,3,3,3,5,3.0,2.23606797749979,0,0,1,0
5183,1,1,6,2,8,1,a1,f2,h1,8/8/8/8/8/8/5R2/K6k w - - 0 1,eight,8,win_6_9,0,0,3,7,3,5,7.0,2.23606797749979,0,0,1,1
5184,1,1,7,2,3,1,a1,g2,c1,8/8/8/8/8/8/6R1/K1k5 w - - 0 1,eight,8,win_6_9,0,2,3,2,5,6,2.0,4.123105625617661,0,1,1,0
5185,1,1,7,2,4,1,a1,g2,d1,8/8/8/8/8/8/6R1/K2k4 w - - 0 1,eight,8,win_6_9,0,3,3,3,4,6,3.0,3.1622776601683795,0,0,1,0
5186,1,1,7,2,5,1,a1,g2,e1,8/8/8/8/8/8/6R1/K3k3 w - - 0 1,eight,8,win_6_9,0,3,3,4,3,6,4.0,2.23606797749979,0,0,1,0
5187,1,1,8,2,3,1,a1,h2,c1,8/8/8/8/8/8/7R/K1k5 w - - 0 1,eight,8,win_6_9,0,2,3,2,6,7,2.0,5.0990195135927845,0,1,1,0
5188,1,1,8,2,4,1,a1,h2,d1,8/8/8/8/8/8/7R/K2k4 w - - 0 1,eight,8,win_6_9,0,3,3,3,5,7,3.0,4.123105625617661,0,0,1,0
5189,1,1,8,2,5,1,a1,h2,e1,8/8/8/8/8/8/7R/K3k3 w - - 0 1,eight,8,win_6_9,0,3,3,4,4,7,4.0,3.1622776601683795,0,0,1,0
5190,1,1,8,2,6,1,a1,h2,f1,8/8/8/8/8/8/7R/K4k2 w - - 0 1,eight,8,win_6_9,0,2,3,5,3,7,5.0,2.23606797749979,0,0,1,0
5191,2,1,1,3,4,2,b1,a3,d2,8/8/8/8/8/R7/3k4/1K6 w - - 0 1,eight,8,win_6_9,1,3,2,2,4,2,2.23606797749979,3.1622776601683795,0,1,0,0
5192,2,1,1,3,6,1,b1,a3,f1,8/8/8/8/8/R7/8/1K3k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,7,2,4.0,5.385164807134504,0,0,1,0
5193,2,1,1,3,6,2,b1,a3,f2,8/8/8/8/8/R7/5k2/1K6 w - - 0 1,eight,8,win_6_9,1,2,2,4,6,2,4.123105625617661,5.0990195135927845,0,0,0,0
5194,2,1,1,3,7,1,b1,a3,g1,8/8/8/8/8/R7/8/1K4k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,8,2,5.0,6.324555320336759,0,0,1,0
5195,2,1,1,3,7,2,b1,a3,g2,8/8/8/8/8/R7/6k1/1K6 w - - 0 1,eight,8,win_6_9,1,1,2,5,7,2,5.0990195135927845,6.082762530298219,0,0,0,0
5196,2,1,1,3,8,1,b1,a3,h1,8/8/8/8/8/R7/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,9,2,6.0,7.280109889280518,0,0,1,1
5197,2,1,1,3,8,2,b1,a3,h2,8/8/8/8/8/R7/7k/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,8,2,6.082762530298219,7.0710678118654755,0,0,1,0
5198,2,1,2,3,4,2,b1,b3,d2,8/8/8/8/8/1R6/3k4/1K6 w - - 0 1,eight,8,win_6_9,1,3,2,2,3,2,2.23606797749979,2.23606797749979,0,1,0,0
5199,2,1,2,3,6,1,b1,b3,f1,8/8/8/8/8/1R6/8/1K3k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,6,2,4.0,4.47213595499958,0,0,1,0
5200,2,1,2,3,6,2,b1,b3,f2,8/8/8/8/8/1R6/5k2/1K6 w - - 0 1,eight,8,win_6_9,1,2,2,4,5,2,4.123105625617661,4.123105625617661,0,0,0,0
5201,2,1,2,3,7,1,b1,b3,g1,8/8/8/8/8/1R6/8/1K4k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,7,2,5.0,5.385164807134504,0,0,1,0
5202,2,1,2,3,7,2,b1,b3,g2,8/8/8/8/8/1R6/6k1/1K6 w - - 0 1,eight,8,win_6_9,1,1,2,5,6,2,5.0990195135927845,5.0990195135927845,0,0,0,0
5203,2,1,2,3,8,1,b1,b3,h1,8/8/8/8/8/1R6/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,8,2,6.0,6.324555320336759,0,0,1,1
5204,2,1,2,3,8,2,b1,b3,h2,8/8/8/8/8/1R6/7k/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,2,6.082762530298219,6.082762530298219,0,0,1,0
5205,2,1,2,4,1,6,b1,b4,a6,8/8/k7/8/1R6/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,5,3,3,5.0990195135927845,2.23606797749979,0,0,1,0
5206,2,1,2,5,1,3,b1,b5,a3,8/8/8/1R6/8/k7/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,2,3,4,2.23606797749979,2.23606797749979,0,1,1,0
5207,2,1,2,5,1,7,b1,b5,a7,8/k7/8/1R6/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,3,4,6.082762530298219,2.23606797749979,0,0,1,0
5208,2,1,2,5,1,8,b1,b5,a8,k7/8/8/1R6/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,0,3,7,4,4,7.0710678118654755,3.1622776601683795,0,0,1,1
5209,2,1,2,6,1,3,b1,b6,a3,8/8/1R6/8/8/k7/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,2,4,5,2.23606797749979,3.1622776601683795,0,1,1,0
5210,2,1,2,6,1,4,b1,b6,a4,8/8/1R6/8/k7/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,3,3,3,3,5,3.1622776601683795,2.23606797749979,0,0,1,0
5211,2,1,2,6,1,8,b1,b6,a8,k7/8/1R6/8/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,0,3,7,3,5,7.0710678118654755,2.23606797749979,0,0,1,1
5212,2,1,2,7,1,3,b1,b7,a3,8/1R6/8/8/8/k7/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,2,5,6,2.23606797749979,4.123105625617661,0,1,1,0
5213,2,1,2,7,1,4,b1,b7,a4,8/1R6/8/8/k7/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,3,3,3,4,6,3.1622776601683795,3.1622776601683795,0,0,1,0
5214,2,1,2,7,1,5,b1,b7,a5,8/1R6/8/k7/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,3,3,4,3,6,4.123105625617661,2.23606797749979,0,0,1,0
5215,2,1,2,8,1,3,b1,b8,a3,1R6/8/8/8/8/k7/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,2,6,7,2.23606797749979,5.0990195135927845,0,1,1,0
5216,2,1,2,8,1,4,b1,b8,a4,1R6/8/8/8/k7/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,3,3,3,5,7,3.1622776601683795,4.123105625617661,0,0,1,0
5217,2,1,2,8,1,5,b1,b8,a5,1R6/8/8/k7/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,3,3,4,4,7,4.123105625617661,3.1622776601683795,0,0,1,0
5218,2,1,2,8,1,6,b1,b8,a6,1R6/8/k7/8/8/8/8/1K6 w - - 0 1,eight,8,win_6_9,0,2,3,5,3,7,5.0990195135927845,2.23606797749979,0,0,1,0
5219,2,1,3,3,6,1,b1,c3,f1,8/8/8/8/8/2R5/8/1K3k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,5,2,4.0,3.605551275463989,0,0,1,0
5220,2,1,3,3,6,2,b1,c3,f2,8/8/8/8/8/2R5/5k2/1K6 w - - 0 1,eight,8,win_6_9,1,2,2,4,4,2,4.123105625617661,3.1622776601683795,0,0,0,0
5221,2,1,3,3,7,1,b1,c3,g1,8/8/8/8/8/2R5/8/1K4k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,6,2,5.0,4.47213595499958,0,0,1,0
5222,2,1,3,3,7,2,b1,c3,g2,8/8/8/8/8/2R5/6k1/1K6 w - - 0 1,eight,8,win_6_9,1,1,2,5,5,2,5.0990195135927845,4.123105625617661,0,0,0,0
5223,2,1,3,3,8,1,b1,c3,h1,8/8/8/8/8/2R5/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,7,2,6.0,5.385164807134504,0,0,1,1
5224,2,1,3,3,8,2,b1,c3,h2,8/8/8/8/8/2R5/7k/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,6,2,6.082762530298219,5.0990195135927845,0,0,1,0
5225,2,1,4,3,4,1,b1,d3,d1,8/8/8/8/8/3R4/8/1K1k4 w - - 0 1,eight,8,win_6_9,0,3,3,2,2,2,2.0,2.0,1,1,1,0
5226,2,1,4,3,5,1,b1,d3,e1,8/8/8/8/8/3R4/8/1K2k3 w - - 0 1,eight,8,win_6_9,0,3,3,3,3,2,3.0,2.23606797749979,0,0,1,0
5227,2,1,4,3,6,1,b1,d3,f1,8/8/8/8/8/3R4/8/1K3k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,4,2,4.0,2.8284271247461903,0,0,1,0
5228,2,1,4,3,6,2,b1,d3,f2,8/8/8/8/8/3R4/5k2/1K6 w - - 0 1,eight,8,win_6_9,1,2,2,4,3,2,4.123105625617661,2.23606797749979,0,0,0,0
5229,2,1,4,3,7,1,b1,d3,g1,8/8/8/8/8/3R4/8/1K4k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,5,2,5.0,3.605551275463989,0,0,1,0
5230,2,1,4,3,7,2,b1,d3,g2,8/8/8/8/8/3R4/6k1/1K6 w - - 0 1,eight,8,win_6_9,1,1,2,5,4,2,5.0990195135927845,3.1622776601683795,0,0,0,0
5231,2,1,4,3,8,1,b1,d3,h1,8/8/8/8/8/3R4/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,6,2,6.0,4.47213595499958,0,0,1,1
5232,2,1,5,3,8,1,b1,e3,h1,8/8/8/8/8/4R3/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,5,3,6.0,3.605551275463989,0,0,1,1
5233,2,1,5,3,8,2,b1,e3,h2,8/8/8/8/8/4R3/7k/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,4,3,6.082762530298219,3.1622776601683795,0,0,1,0
5234,2,1,6,2,4,1,b1,f2,d1,8/8/8/8/8/8/5R2/1K1k4 w - - 0 1,eight,8,win_6_9,0,3,3,2,3,4,2.0,2.23606797749979,0,1,1,0
5235,2,1,7,1,8,7,b1,g1,h7,8/7k/8/8/8/8/8/1K4R1 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,5,8.48528137423857,6.082762530298219,0,0,1,0
5236,2,1,7,3,8,1,b1,g3,h1,8/8/8/8/8/6R1/8/1K5k w - - 0 1,eight,8,win_6_9,0,0,3,6,3,5,6.0,2.23606797749979,0,0,1,1
5237,2,1,7,8,8,2,b1,g8,h2,6R1/8/8/8/8/8/7k/1K6 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,7,6.082762530298219,6.082762530298219,0,0,1,0
5238,2,2,1,3,6,1,b2,a3,f1,8/8/8/8/8/R7/1K6/5k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,7,1,4.123105625617661,5.385164807134504,0,0,1,0
5239,2,2,1,3,6,2,b2,a3,f2,8/8/8/8/8/R7/1K3k2/8 w - - 0 1,eight,8,win_6_9,1,2,2,4,6,1,4.0,5.0990195135927845,0,0,0,0
5240,2,2,1,3,7,1,b2,a3,g1,8/8/8/8/8/R7/1K6/6k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,8,1,5.0990195135927845,6.324555320336759,0,0,1,0
5241,2,2,1,3,7,2,b2,a3,g2,8/8/8/8/8/R7/1K4k1/8 w - - 0 1,eight,8,win_6_9,1,1,2,5,7,1,5.0,6.082762530298219,0,0,0,0
5242,2,2,1,3,8,1,b2,a3,h1,8/8/8/8/8/R7/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,9,1,6.082762530298219,7.280109889280518,0,0,1,1
5243,2,2,1,3,8,2,b2,a3,h2,8/8/8/8/8/R7/1K5k/8 w - - 0 1,eight,8,win_6_9,0,1,3,6,8,1,6.0,7.0710678118654755,0,0,1,0
5244,2,2,2,3,6,1,b2,b3,f1,8/8/8/8/8/1R6/1K6/5k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,6,1,4.123105625617661,4.47213595499958,0,0,1,0
5245,2,2,2,3,6,2,b2,b3,f2,8/8/8/8/8/1R6/1K3k2/8 w - - 0 1,eight,8,win_6_9,1,2,2,4,5,1,4.0,4.123105625617661,0,0,0,0
5246,2,2,2,3,7,1,b2,b3,g1,8/8/8/8/8/1R6/1K6/6k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,7,1,5.0990195135927845,5.385164807134504,0,0,1,0
5247,2,2,2,3,7,2,b2,b3,g2,8/8/8/8/8/1R6/1K4k1/8 w - - 0 1,eight,8,win_6_9,1,1,2,5,6,1,5.0,5.0990195135927845,0,0,0,0
5248,2,2,2,3,8,1,b2,b3,h1,8/8/8/8/8/1R6/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,8,1,6.082762530298219,6.324555320336759,0,0,1,1
5249,2,2,2,3,8,2,b2,b3,h2,8/8/8/8/8/1R6/1K5k/8 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,1,6.0,6.082762530298219,0,0,1,0
5250,2,2,3,3,4,2,b2,c3,d2,8/8/8/8/8/2R5/1K1k4/8 w - - 0 1,eight,8,win_6_9,1,3,2,2,2,1,2.0,1.4142135623730951,0,1,0,0
5251,2,2,3,3,6,1,b2,c3,f1,8/8/8/8/8/2R5/1K6/5k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,5,1,4.123105625617661,3.605551275463989,0,0,1,0
5252,2,2,3,3,6,2,b2,c3,f2,8/8/8/8/8/2R5/1K3k2/8 w - - 0 1,eight,8,win_6_9,1,2,2,4,4,1,4.0,3.1622776601683795,0,0,0,0
5253,2,2,3,3,7,1,b2,c3,g1,8/8/8/8/8/2R5/1K6/6k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,6,1,5.0990195135927845,4.47213595499958,0,0,1,0
5254,2,2,3,3,7,2,b2,c3,g2,8/8/8/8/8/2R5/1K4k1/8 w - - 0 1,eight,8,win_6_9,1,1,2,5,5,1,5.0,4.123105625617661,0,0,0,0
5255,2,2,3,3,8,1,b2,c3,h1,8/8/8/8/8/2R5/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,7,1,6.082762530298219,5.385164807134504,0,0,1,1
5256,2,2,3,3,8,2,b2,c3,h2,8/8/8/8/8/2R5/1K5k/8 w - - 0 1,eight,8,win_6_9,0,1,3,6,6,1,6.0,5.0990195135927845,0,0,1,0
5257,2,2,4,3,4,1,b2,d3,d1,8/8/8/8/8/3R4/1K6/3k4 w - - 0 1,eight,8,win_6_9,0,3,3,2,2,2,2.23606797749979,2.0,1,1,1,0
5258,2,2,4,3,5,1,b2,d3,e1,8/8/8/8/8/3R4/1K6/4k3 w - - 0 1,eight,8,win_6_9,0,3,3,3,3,2,3.1622776601683795,2.23606797749979,0,0,1,0
5259,2,2,4,3,6,1,b2,d3,f1,8/8/8/8/8/3R4/1K6/5k2 w - - 0 1,eight,8,win_6_9,0,2,3,4,4,2,4.123105625617661,2.8284271247461903,0,0,1,0
5260,2,2,4,3,6,2,b2,d3,f2,8/8/8/8/8/3R4/1K3k2/8 w - - 0 1,eight,8,win_6_9,1,2,2,4,3,2,4.0,2.23606797749979,0,0,0,0
5261,2,2,4,3,7,1,b2,d3,g1,8/8/8/8/8/3R4/1K6/6k1 w - - 0 1,eight,8,win_6_9,0,1,3,5,5,2,5.0990195135927845,3.605551275463989,0,0,1,0
5262,2,2,4,3,7,2,b2,d3,g2,8/8/8/8/8/3R4/1K4k1/8 w - - 0 1,eight,8,win_6_9,1,1,2,5,4,2,5.0,3.1622776601683795,0,0,0,0
5263,2,2,4,3,8,1,b2,d3,h1,8/8/8/8/8/3R4/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,6,2,6.082762530298219,4.47213595499958,0,0,1,1
5264,2,2,5,3,8,1,b2,e3,h1,8/8/8/8/8/4R3/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,5,3,6.082762530298219,3.605551275463989,0,0,1,1
5265,2,2,5,3,8,2,b2,e3,h2,8/8/8/8/8/4R3/1K5k/8 w - - 0 1,eight,8,win_6_9,0,1,3,6,4,3,6.0,3.1622776601683795,0,0,1,0
5266,2,2,7,1,8,7,b2,g1,h7,8/7k/8/8/8/8/1K6/6R1 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,5,7.810249675906654,6.082762530298219,0,0,1,0
5267,2,2,7,3,8,1,b2,g3,h1,8/8/8/8/8/6R1/1K6/7k w - - 0 1,eight,8,win_6_9,0,0,3,6,3,5,6.082762530298219,2.23606797749979,0,0,1,1
5268,2,2,7,8,8,2,b2,g8,h2,6R1/8/8/8/8/8/1K5k/8 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,6,6.0,6.082762530298219,0,0,1,0
5269,3,1,1,1,8,1,c1,a1,h1,8/8/8/8/8/8/8/R1K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,7,2,5.0,7.0,1,0,1,1
5270,3,1,1,3,5,1,c1,a3,e1,8/8/8/8/8/R7/8/2K1k3 w - - 0 1,eight,8,win_6_9,0,3,3,2,6,2,2.0,4.47213595499958,0,1,1,0
5271,3,1,1,3,6,1,c1,a3,f1,8/8/8/8/8/R7/8/2K2k2 w - - 0 1,eight,8,win_6_9,0,2,3,3,7,2,3.0,5.385164807134504,0,0,1,0
5272,3,1,1,3,6,2,c1,a3,f2,8/8/8/8/8/R7/5k2/2K5 w - - 0 1,eight,8,win_6_9,1,2,2,3,6,2,3.1622776601683795,5.0990195135927845,0,0,0,0
5273,3,1,1,4,5,1,c1,a4,e1,8/8/8/8/R7/8/8/2K1k3 w - - 0 1,eight,8,win_6_9,0,3,3,2,7,3,2.0,5.0,0,1,1,0
5274,3,1,1,4,6,1,c1,a4,f1,8/8/8/8/R7/8/8/2K2k2 w - - 0 1,eight,8,win_6_9,0,2,3,3,8,3,3.0,5.830951894845301,0,0,1,0
5275,3,1,1,4,7,1,c1,a4,g1,8/8/8/8/R7/8/8/2K3k1 w - - 0 1,eight,8,win_6_9,0,1,3,4,9,3,4.0,6.708203932499369,0,0,1,0
5276,3,1,1,4,7,2,c1,a4,g2,8/8/8/8/R7/8/6k1/2K5 w - - 0 1,eight,8,win_6_9,1,1,2,4,8,3,4.123105625617661,6.324555320336759,0,0,0,0
5277,3,1,1,4,7,3,c1,a4,g3,8/8/8/8/R7/6k1/8/2K5 w - - 0 1,eight,8,win_6_9,1,2,2,4,7,3,4.47213595499958,6.082762530298219,0,0,0,0
5278,3,1,1,4,8,1,c1,a4,h1,8/8/8/8/R7/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,10,3,5.0,7.615773105863909,0,0,1,1
5279,3,1,1,4,8,2,c1,a4,h2,8/8/8/8/R7/8/7k/2K5 w - - 0 1,eight,8,win_6_9,0,1,3,5,9,3,5.0990195135927845,7.280109889280518,0,0,1,0
5280,3,1,1,4,8,3,c1,a4,h3,8/8/8/8/R7/7k/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,5,8,3,5.385164807134504,7.0710678118654755,0,0,1,0
5281,3,1,1,5,8,1,c1,a5,h1,8/8/8/R7/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,11,4,5.0,8.06225774829855,0,0,1,1
5282,3,1,1,6,8,1,c1,a6,h1,8/8/R7/8/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,12,5,5.0,8.602325267042627,0,0,1,1
5283,3,1,1,7,8,1,c1,a7,h1,8/R7/8/8/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,13,6,5.0,9.219544457292887,0,0,1,1
5284,3,1,1,8,8,1,c1,a8,h1,R7/8/8/8/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,14,7,5.0,9.899494936611665,0,0,1,1
5285,3,1,2,1,1,3,c1,b1,a3,8/8/8/8/8/k7/8/1RK5 w - - 0 1,eight,8,win_6_9,0,2,3,2,3,1,2.8284271247461903,2.23606797749979,0,1,1,0
5286,3,1,2,1,1,5,c1,b1,a5,8/8/8/k7/8/8/8/1RK5 w - - 0 1,eight,8,win_6_9,0,3,3,4,5,1,4.47213595499958,4.123105625617661,0,0,1,0
5287,3,1,2,1,1,7,c1,b1,a7,8/k7/8/8/8/8/8/1RK5 w - - 0 1,eight,8,win_6_9,0,1,3,6,7,1,6.324555320336759,6.082762530298219,0,0,1,0
5288,3,1,2,1,8,1,c1,b1,h1,8/8/8/8/8/8/8/1RK4k w - - 0 1,eight,8,win_6_9,0,0,3,5,6,1,5.0,6.0,1,0,1,1
5289,3,1,2,2,1,3,c1,b2,a3,8/8/8/8/8/k7/1R6/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,2,2,1,2.8284271247461903,1.4142135623730951,0,1,1,0
5290,3,1,2,2,1,5,c1,b2,a5,8/8/8/k7/8/8/1R6/2K5 w - - 0 1,eight,8,win_6_9,0,3,3,4,4,1,4.47213595499958,3.1622776601683795,0,0,1,0
5291,3,1,2,2,1,7,c1,b2,a7,8/k7/8/8/8/8/1R6/2K5 w - - 0 1,eight,8,win_6_9,0,1,3,6,6,1,6.324555320336759,5.0990195135927845,0,0,1,0
5292,3,1,2,3,5,1,c1,b3,e1,8/8/8/8/8/1R6/8/2K1k3 w - - 0 1,eight,8,win_6_9,0,3,3,2,5,2,2.0,3.605551275463989,0,1,1,0
5293,3,1,2,3,6,1,c1,b3,f1,8/8/8/8/8/1R6/8/2K2k2 w - - 0 1,eight,8,win_6_9,0,2,3,3,6,2,3.0,4.47213595499958,0,0,1,0
5294,3,1,2,3,6,2,c1,b3,f2,8/8/8/8/8/1R6/5k2/2K5 w - - 0 1,eight,8,win_6_9,1,2,2,3,5,2,3.1622776601683795,4.123105625617661,0,0,0,0
5295,3,1,2,4,1,6,c1,b4,a6,8/8/k7/8/1R6/8/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,5,3,3,5.385164807134504,2.23606797749979,0,0,1,0
5296,3,1,2,4,5,1,c1,b4,e1,8/8/8/8/1R6/8/8/2K1k3 w - - 0 1,eight,8,win_6_9,0,3,3,2,6,3,2.0,4.242640687119285,0,1,1,0
5297,3,1,2,4,6,1,c1,b4,f1,8/8/8/8/1R6/8/8/2K2k2 w - - 0 1,eight,8,win_6_9,0,2,3,3,7,3,3.0,5.0,0,0,1,0
5298,3,1,2,4,7,1,c1,b4,g1,8/8/8/8/1R6/8/8/2K3k1 w - - 0 1,eight,8,win_6_9,0,1,3,4,8,3,4.0,5.830951894845301,0,0,1,0
5299,3,1,2,4,7,2,c1,b4,g2,8/8/8/8/1R6/8/6k1/2K5 w - - 0 1,eight,8,win_6_9,1,1,2,4,7,3,4.123105625617661,5.385164807134504,0,0,0,0
5300,3,1,2,4,7,3,c1,b4,g3,8/8/8/8/1R6/6k1/8/2K5 w - - 0 1,eight,8,win_6_9,1,2,2,4,6,3,4.47213595499958,5.0990195135927845,0,0,0,0
5301,3,1,2,4,8,1,c1,b4,h1,8/8/8/8/1R6/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,9,3,5.0,6.708203932499369,0,0,1,1
5302,3,1,2,4,8,2,c1,b4,h2,8/8/8/8/1R6/8/7k/2K5 w - - 0 1,eight,8,win_6_9,0,1,3,5,8,3,5.0990195135927845,6.324555320336759,0,0,1,0
5303,3,1,2,4,8,3,c1,b4,h3,8/8/8/8/1R6/7k/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,5,7,3,5.385164807134504,6.082762530298219,0,0,1,0
5304,3,1,2,5,1,3,c1,b5,a3,8/8/8/1R6/8/k7/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,2,3,4,2.8284271247461903,2.23606797749979,0,1,1,0
5305,3,1,2,5,1,7,c1,b5,a7,8/k7/8/1R6/8/8/8/2K5 w - - 0 1,eight,8,win_6_9,0,1,3,6,3,4,6.324555320336759,2.23606797749979,0,0,1,0
5306,3,1,2,5,1,8,c1,b5,a8,k7/8/8/1R6/8/8/8/2K5 w - - 0 1,eight,8,win_6_9,0,0,3,7,4,4,7.280109889280518,3.1622776601683795,0,0,1,1
5307,3,1,2,5,8,1,c1,b5,h1,8/8/8/1R6/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,10,4,5.0,7.211102550927978,0,0,1,1
5308,3,1,2,6,1,3,c1,b6,a3,8/8/1R6/8/8/k7/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,2,4,5,2.8284271247461903,3.1622776601683795,0,1,1,0
5309,3,1,2,6,1,8,c1,b6,a8,k7/8/1R6/8/8/8/8/2K5 w - - 0 1,eight,8,win_6_9,0,0,3,7,3,5,7.280109889280518,2.23606797749979,0,0,1,1
5310,3,1,2,6,8,1,c1,b6,h1,8/8/1R6/8/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,11,5,5.0,7.810249675906654,0,0,1,1
5311,3,1,2,7,1,3,c1,b7,a3,8/1R6/8/8/8/k7/8/2K5 w - - 0 1,eight,8,win_6_9,0,2,3,2,5,6,2.8284271247461903,4.123105625617661,0,1,1,0
5312,3,1,2,7,1,5,c1,b7,a5,8/1R6/8/k7/8/8/8/2K5 w - - 0 1,eight,8,win_6_9,0,3,3,4,3,6,4.47213595499958,2.23606797749979,0,0,1,0
5313,3,1,2,7,8,1,c1,b7,h1,8/1R6/8/8/8/8/8/2K4k w - - 0 1,eight,8,win_6_9,0,0,3,5,12,6,5.0,8.48528137423857,0,0,1,1
5314,3,1,2,8,1,2,c1,b8,a2,1R6/8/8/8/8/8/k7/2K5 w - - 0 1,eight,8,win_6_9,0,1,3,2,7,7,2.23606797749979,6.082762530298219,0,1,1,0
